steer_dir, step_count, heading, gyro_x, gyro_y, accel_x, accel_y
0,4562,1.25,-0.12,-1.25,-0.47,0.84
0,4565,1.25,-0.12,-1.25,-0.29,-0.05
0,4568,1.25,-2.31,-1.0,-0.29,-0.05
0,4570,1.25,-2.88,-0.44,0.4,-1.13
0,4572,1.25,-2.88,-0.44,0.4,-1.13
0,4574,1.25,-2.19,-0.44,0.3,-1.31
0,4576,1.25,-2.19,-0.44,0.3,-1.31
0,4579,1.25,-1.75,-0.81,-0.09,-1.05
0,4581,1.25,-0.75,-0.19,-0.41,-0.69
0,4584,1.25,-0.75,-0.19,-0.41,-0.69
0,4586,1.25,0.5,-0.19,-0.48,0.21
0,4588,1.25,0.5,-0.19,-0.03,0.41
0,4590,1.25,1.06,-1.0,-0.03,0.41
0,4592,1.19,1.06,-1.0,-0.02,0.38
0,4594,1.19,1.37,-0.94,-0.02,0.38
0,4596,1.19,1.31,-0.25,-0.4,-0.3
0,4599,1.19,1.31,-0.25,-0.4,-0.3
0,4600,1.19,-0.06,1.56,-0.48,-0.32
0,4602,1.12,-0.06,1.56,-0.17,-1.63
0,4605,1.12,-1.37,1.56,-0.17,-1.63
0,4606,1.19,-0.81,1.0,0.33,-1.82
0,4609,1.19,-0.81,1.0,0.22,-0.26
0,4612,1.19,-0.75,0.75,0.22,-0.26
0,4615,1.19,-1.5,0.5,-0.97,0.17
0,4617,1.19,-1.5,0.5,-0.9,-1.37
0,4620,1.19,0.81,1.0,-0.9,-1.37
0,4622,1.19,2.44,0.69,0.33,0.37
0,4625,1.19,2.44,0.69,0.11,-0.44
0,4627,1.19,4.31,0.12,0.11,-0.44
0,4629,1.19,4.31,0.12,0.11,-0.44
0,4631,1.19,4.31,0.12,0.9,-0.68
0,4633,1.25,1.94,-0.37,-0.28,-0.04
0,4636,1.25,1.94,-0.37,-0.28,-0.04
0,4638,1.25,1.0,-0.37,-0.46,0.98
0,4640,1.19,-1.06,-0.88,-1.15,1.06
0,4644,1.19,-1.06,-0.88,-1.15,1.06
0,4645,1.19,-4.69,-1.12,-0.29,0.95
0,4648,1.19,-4.69,-1.12,-0.29,0.95
0,4650,1.19,-5.88,-1.06,-0.7,-0.01
0,4652,1.19,-5.88,-1.06,-0.7,-0.01
0,4655,1.19,-2.56,-0.94,0.51,-0.42
0,4657,1.19,0.75,-0.94,-0.08,-0.78
0,4659,1.19,0.75,-0.94,-0.08,-0.78
0,4663,1.19,0.81,-0.19,0.0,-0.97
0,4665,1.19,-0.63,-0.44,-0.57,-1.45
0,4667,1.19,-0.63,-0.44,-0.57,-1.45
0,4669,1.19,-1.31,-0.94,0.66,-1.41
0,4671,1.19,-1.31,-0.94,0.66,-1.41
0,4673,1.19,0.19,-0.94,-0.16,-0.45
0,4675,1.12,0.19,-0.94,-0.29,-0.51
0,4678,1.12,1.19,0.06,-0.29,-0.51
0,4681,1.12,0.19,0.12,-0.83,0.06
0,4683,1.12,0.19,0.12,-0.21,-0.07
0,4685,1.12,0.06,-0.37,-0.21,-0.07
0,4687,1.12,1.31,-0.25,0.07,0.1
0,4689,1.12,1.31,-0.25,0.07,0.1
0,4691,1.12,2.25,0.88,-0.34,0.42
0,4694,1.12,2.25,0.88,-0.34,0.42
0,4697,1.12,0.69,1.25,-0.32,-0.54
0,4699,1.06,-0.69,0.94,0.06,-0.95
0,4703,1.06,-0.69,0.94,0.06,-0.95
0,4704,1.06,1.56,0.25,0.1,-0.67
0,4706,1.06,1.56,0.25,0.1,-0.67
0,4707,1.06,1.69,0.56,0.03,0.24
0,4709,1.06,1.69,0.56,0.03,0.24
0,4712,1.06,0.37,1.25,0.25,-0.21
0,4714,1.12,-3.0,1.63,-0.5,-1.26
0,4717,1.12,-3.0,1.63,-0.5,-1.26
0,4720,1.12,-3.38,0.63,-0.36,-1.29
0,4722,1.19,-0.12,-0.5,-0.07,-0.11
0,4724,1.19,-0.12,-0.5,-0.07,-0.11
0,4728,1.19,2.63,-0.5,0.0,0.15
0,4728,1.19,2.63,-0.5,0.0,0.15
0,4729,1.19,1.69,0.31,-0.78,1.24
0,4731,1.19,1.69,0.31,-0.78,1.24
0,4733,1.12,-0.94,-0.31,-0.63,0.52
0,4735,1.12,-0.94,-0.31,0.09,-0.7
0,4738,1.12,-2.63,-1.44,0.09,-0.7
0,4740,1.12,-2.88,-1.81,0.85,-0.32
0,4743,1.12,-2.88,-1.81,-0.37,-0.56
0,4746,1.12,0.06,0.19,-0.37,-0.56
0,4748,1.12,0.0,1.06,-0.7,-0.91
0,4751,1.12,0.0,1.06,-0.07,-1.25
0,4754,1.12,-0.75,-0.44,-0.07,-1.25
0,4756,1.12,-1.5,-0.81,0.2,-1.48
0,4759,1.12,-1.5,-0.81,-0.05,-0.38
0,4761,1.12,-0.44,-0.5,-0.05,-0.38
0,4763,1.12,2.31,0.69,-0.64,0.25
0,4764,1.12,2.31,0.69,-0.64,0.25
0,4766,1.12,3.0,0.06,-0.69,1.0
0,4769,1.12,3.0,0.06,-0.69,1.0
0,4772,1.06,1.56,-0.69,-0.3,0.7
0,4774,1.06,1.56,-0.69,0.04,0.15
0,4777,1.06,0.0,-0.5,0.04,0.15
0,4779,1.06,-0.81,0.44,-0.34,0.76
0,4781,1.06,-0.81,0.44,-0.34,0.76
0,4783,1.06,-1.12,2.19,-0.66,0.41
0,4785,1.06,-1.12,2.19,-0.66,0.41
0,4787,1.06,-2.0,1.69,-0.89,0.02
0,4789,1.06,-1.63,0.06,-0.35,-0.35
0,4792,1.06,-1.63,0.06,-0.35,-0.35
0,4795,1.06,-0.12,-0.5,-0.41,0.0
0,4797,1.06,0.75,0.63,0.21,-1.14
0,4799,1.06,0.75,0.63,0.21,-1.14
0,4801,1.06,0.5,1.31,-0.58,-0.36
0,4803,1.06,0.5,1.31,-0.58,-0.36
0,4805,1.06,-0.56,0.37,-0.71,0.0
0,4808,1.06,-0.56,0.37,-0.71,0.0
0,4810,1.06,-0.56,-0.37,-0.31,0.05
0,4812,1.12,-0.12,0.06,-0.33,0.42
0,4815,1.12,-0.12,0.06,-0.33,0.42
0,4817,1.12,1.5,0.56,-0.45,0.45
0,4819,1.12,1.5,0.56,-0.45,0.45
0,4821,1.12,2.06,0.12,-0.45,0.99
0,4823,1.12,2.06,0.12,-0.45,0.99
0,4827,1.12,-0.19,-1.19,-0.56,1.03
0,4828,1.06,-2.81,-1.56,0.38,-1.18
0,4831,1.06,-2.81,-1.56,0.38,-1.18
0,4834,1.06,-3.5,-0.88,0.23,-1.23
0,4836,1.06,-0.37,-0.25,0.17,-0.81
0,4838,1.06,-0.37,-0.25,0.17,-0.81
0,4841,1.06,0.63,-0.56,-0.12,-0.29
0,4843,1.06,-0.81,-0.63,-0.19,-1.26
0,4846,1.06,-0.81,-0.63,-0.19,-1.26
0,4849,1.06,-1.88,-0.88,-0.16,-1.46
0,4850,1.06,-1.25,-0.63,0.06,-1.26
0,4854,1.06,-1.25,-0.63,0.06,-1.26
0,4855,1.06,0.31,-0.31,0.42,-1.17
0,4856,1.06,0.31,-0.31,-0.43,-0.91
0,4858,1.06,0.94,0.37,-0.43,-0.91
0,4860,1.06,0.56,1.25,0.33,-0.92
0,4862,1.06,0.56,1.25,-0.77,-1.31
0,4865,1.06,1.12,1.25,-0.77,-1.31
0,4868,1.06,-2.88,1.19,-0.01,-1.15
0,4870,1.06,-2.88,1.19,-0.64,-2.29
0,4872,1.06,-0.44,-1.0,-0.64,-2.29
0,4874,1.06,-0.44,-1.0,0.3,0.04
0,4876,1.06,0.63,-0.25,0.3,0.04
0,4878,1.0,4.81,1.31,0.04,-0.18
0,4881,1.0,4.81,1.31,0.04,-0.18
0,4883,1.0,3.13,1.0,0.73,-0.11
0,4885,1.06,3.13,1.0,0.16,0.41
0,4889,1.06,-0.5,-0.12,0.16,0.41
0,4890,1.06,1.31,0.12,0.06,0.85
0,4893,1.06,1.31,0.12,-0.33,1.08
0,4896,1.06,0.88,0.88,-0.33,1.08
0,4899,1.06,-2.19,1.0,-1.42,0.78
0,4901,1.06,-2.19,1.0,0.07,-0.79
0,4904,1.06,-5.31,-0.69,0.07,-0.79
0,4907,1.06,-5.5,-1.69,0.11,-0.44
0,4909,1.0,-5.5,-1.69,0.17,0.25
0,4911,1.0,-0.75,-1.06,0.17,0.25
0,4913,1.0,-0.75,-1.06,-0.73,-0.49
0,4915,1.0,0.44,0.37,-0.73,-0.49
0,4917,1.0,-1.12,0.12,-0.67,-0.96
0,4920,1.0,-1.12,0.12,-0.67,-0.96
0,4922,1.0,-0.63,-0.88,-0.08,-1.57
0,4924,1.0,0.56,-1.63,0.65,-1.24
0,4927,1.0,0.56,-1.63,0.65,-1.24
0,4929,1.0,1.69,-0.31,0.1,-1.07
0,4932,1.0,1.69,-0.31,-0.21,-1.72
0,4935,1.0,-0.25,0.69,-0.21,-1.72
0,4937,1.0,-1.31,0.12,-0.51,-1.24
0,4940,1.0,-1.31,0.12,-0.23,-0.32
0,4943,1.0,0.81,-0.94,-0.23,-0.32
0,4945,1.0,1.0,-0.69,-0.51,0.63
0,4947,1.0,1.0,-0.69,-0.4,0.07
0,4950,1.0,0.31,0.0,-0.4,0.07
0,4952,1.0,-0.69,0.06,-0.96,-0.5
1,4954,1.0,-0.69,0.06,-0.96,-0.5
1,4957,1.0,0.81,-0.44,-0.76,0.03
1,4960,1.0,1.75,-0.88,-0.24,0.33
1,4962,1.0,1.75,-0.88,-0.24,0.33
1,4965,1.0,0.0,0.19,0.29,-0.61
1,4967,1.0,-1.75,1.06,-0.71,0.04
1,4969,1.0,-1.75,1.06,-0.71,0.04
1,4971,1.06,-2.44,1.06,-0.76,0.04
1,4973,1.06,-2.44,1.06,-0.76,0.04
1,4975,1.06,1.25,0.0,-0.5,0.64
1,4977,1.06,1.25,0.0,-0.5,0.64
1,4980,1.06,1.94,-0.5,-0.45,1.32
1,4982,1.06,-0.75,-0.31,-0.77,0.81
1,4985,1.06,-0.75,-0.31,-0.77,0.81
1,4987,1.06,-4.13,-0.56,0.14,-0.76
1,4989,1.06,-4.13,-0.56,0.14,-0.76
1,4991,1.06,-3.81,-1.31,0.28,-0.9
1,4992,1.0,-3.81,-1.31,0.17,0.23
1,4993,1.0,0.06,-0.88,0.17,0.23
1,4995,1.0,-0.06,-0.37,0.15,-0.31
1,4997,1.0,-0.06,-0.37,-0.9,-0.67
1,5000,1.0,-2.81,-0.12,-0.9,-0.67
1,5002,1.0,-3.69,-0.31,-0.56,-2.01
1,5005,1.0,-3.69,-0.31,0.0,0.71
1,5008,1.0,-0.37,-0.69,0.0,0.71
1,5010,1.0,1.63,-0.56,-0.32,-0.04
1,5013,1.0,1.63,-0.56,-0.74,0.11
1,5016,1.0,1.44,0.06,-0.74,0.11
1,5018,1.0,0.12,-0.25,-0.62,0.07
1,5021,1.0,0.12,-0.25,-0.08,-0.58
1,5023,1.0,1.12,-0.75,-0.08,-0.58
1,5024,1.0,1.63,-0.56,0.12,0.06
1,5026,1.0,1.63,-0.56,0.12,0.06
1,5028,1.0,0.5,0.25,0.15,-0.99
1,5031,1.0,0.5,0.25,0.15,-0.99
1,5034,1.0,-1.5,0.25,0.08,-1.22
1,5036,1.0,-0.81,-0.06,-0.07,-0.63
1,5039,1.0,-0.81,-0.06,-0.07,-0.63
1,5041,0.94,1.25,0.44,-0.22,-0.5
1,5043,0.94,1.25,0.44,-0.22,-0.5
1,5045,0.94,1.44,1.37,-0.26,-0.57
1,5047,0.94,1.44,1.37,-0.26,-0.57
1,5050,0.94,0.75,1.0,-0.39,-0.71
1,5052,0.94,-0.12,0.5,-0.37,-0.58
1,5055,1.0,-0.12,0.5,-0.37,-0.58
1,5058,1.0,-0.25,0.12,-0.61,-0.27
1,5060,1.0,-0.63,0.69,-0.52,0.2
1,5061,1.0,-0.63,0.69,-0.52,0.2
1,5063,1.0,-1.25,1.0,-0.68,0.04
1,5065,1.0,-1.25,1.0,-0.68,0.04
1,5067,1.06,-0.69,0.25,-0.2,0.17
1,5070,1.06,-0.69,0.25,-0.2,0.17
1,5073,1.06,1.5,-0.63,-0.25,1.37
1,5075,1.06,1.0,-0.81,-0.43,0.93
1,5078,1.06,1.0,-0.81,-0.43,0.93
1,5080,1.06,-1.5,-0.12,-0.36,-0.23
1,5082,1.06,-1.5,-0.12,-0.36,-0.23
1,5084,1.06,-2.94,-0.63,0.13,-1.51
1,5086,1.06,-2.94,-0.63,0.13,-1.51
1,5089,1.06,-1.06,-1.0,0.5,-0.69
1,5091,1.06,0.25,-0.81,0.13,-0.39
1,5094,1.06,0.25,-0.81,-0.55,-0.77
1,5097,1.06,-0.88,0.0,-0.55,-0.77
1,5099,1.06,-2.5,-0.06,-0.58,-0.82
1,5101,1.06,-2.5,-0.06,-0.58,-0.82
1,5104,1.06,-1.25,-0.88,0.22,-0.45
1,5106,1.0,1.37,-1.56,0.16,-0.49
1,5108,1.0,1.37,-1.56,0.16,-0.49
1,5111,1.0,2.5,-0.37,0.29,-0.55
1,5114,1.0,1.63,0.19,-0.21,-1.1
1,5116,1.0,1.63,0.19,-0.21,-1.1
1,5118,1.0,0.75,-0.31,-0.37,-0.67
1,5120,1.0,0.75,-0.31,0.15,-0.31
1,5123,1.0,0.75,-0.44,0.15,-0.31
1,5126,1.0,-0.12,0.06,0.05,-0.32
1,5130,1.0,-0.12,0.06,-0.83,-0.4
1,5130,1.0,-1.31,1.56,-0.83,-0.4
1,5131,1.0,-1.25,1.44,-0.98,0.04
1,5134,1.0,-1.25,1.44,-0.32,0.03
1,5136,1.0,-0.06,0.0,-0.32,0.03
1,5138,1.0,0.31,-0.81,-0.71,0.03
1,5141,1.0,0.31,-0.81,-0.71,0.03
1,5144,1.0,-0.94,0.31,0.4,-2.36
1,5146,1.0,-0.75,0.5,-0.33,-1.67
1,5148,1.0,-0.75,0.5,0.22,-1.29
1,5152,1.0,1.31,0.25,0.22,-1.29
1,5154,1.0,1.69,-0.44,-0.15,-0.22
1,5156,1.0,1.69,-0.44,-0.15,-0.22
1,5159,1.0,1.06,0.12,0.07,0.26
1,5161,1.0,2.63,-0.56,-0.57,0.58
1,5164,1.0,2.63,-0.56,-0.58,2.15
1,5167,1.0,3.25,-0.31,-0.58,2.15
1,5170,1.0,0.25,-0.63,-0.37,2.19
1,5172,1.0,0.25,-0.63,-0.92,0.15
1,5174,1.0,-4.19,-0.25,-0.92,0.15
1,5176,1.0,-4.19,-0.25,0.07,-0.28
1,5178,1.0,-3.31,-0.69,0.07,-0.28
1,5180,1.0,0.12,-1.0,0.18,0.26
1,5183,1.0,0.12,-1.0,0.18,0.26
1,5185,1.0,0.56,-0.5,-0.11,-0.71
1,5187,1.0,-1.56,0.31,-0.33,-1.09
1,5190,1.0,-1.56,0.31,-0.33,-1.09
1,5192,1.0,-2.5,-0.12,-0.23,-0.67
1,5194,1.0,-2.5,-0.12,0.45,-0.83
1,5197,1.0,0.19,-0.63,0.45,-0.83
1,5200,1.0,2.13,-0.56,0.03,-0.52
1,5202,1.0,2.13,-0.56,0.3,-1.01
1,5205,1.0,2.19,0.75,0.3,-1.01
1,5207,1.0,-0.63,1.37,-0.36,0.0
1,5210,1.0,-0.63,1.37,-0.83,-2.39
1,5213,1.0,-1.56,0.37,-0.83,-2.39
1,5214,1.0,0.06,0.88,-0.27,-0.14
1,5217,1.0,0.06,0.88,-0.27,-0.14
1,5220,1.0,1.31,1.31,-0.77,0.38
1,5222,1.0,0.31,1.31,-0.61,-0.35
1,5224,1.0,0.31,1.31,-0.45,-1.05
1,5228,1.0,-1.56,-0.56,-0.45,-1.05
1,5230,1.0,0.0,-1.25,0.02,-0.95
1,5232,1.0,0.0,-1.25,0.02,-0.95
1,5234,0.94,1.81,-0.63,-0.52,0.04
1,5235,0.94,1.81,-0.63,-0.52,0.04
1,5238,0.94,3.19,1.19,-0.71,0.86
1,5240,0.94,2.94,1.37,-0.28,0.01
1,5243,0.94,2.94,1.37,-0.28,0.01
1,5246,1.0,-0.12,0.12,0.36,1.02
1,5248,1.0,-0.12,0.12,0.21,1.66
1,5250,1.0,-0.12,-0.81,0.21,1.66
1,5253,1.06,-0.19,0.12,-0.25,1.07
1,5255,1.0,-0.19,0.12,-0.25,1.07
1,5258,1.0,-1.19,0.75,-0.86,-0.35
1,5261,1.0,-2.88,-0.5,0.0,-1.54
1,5263,1.0,-2.88,-0.5,0.9,-1.39
1,5267,1.0,-3.13,-2.0,0.9,-1.39
1,5267,1.0,-0.37,-1.5,0.64,-1.2
1,5268,1.0,-0.37,-1.5,0.64,-1.2
1,5269,0.94,1.5,0.37,-0.48,-0.43
1,5270,0.94,1.5,0.37,-0.48,-0.43
1,5273,0.94,0.5,0.75,-1.2,-0.03
1,5275,1.0,-0.94,-0.81,-1.28,-0.71
1,5278,1.0,-0.94,-0.81,-1.28,-0.71
1,5280,1.0,-4.81,-1.06,1.01,-2.73
1,5282,1.06,-1.19,-0.75,0.36,-2.11
1,5284,1.06,-1.19,-0.75,0.36,-2.11
1,5286,1.06,2.63,0.94,0.12,-0.22
1,5288,1.06,2.63,0.94,0.12,-0.22
1,5290,1.0,5.5,1.44,-2.47,0.2
1,5293,1.0,5.5,1.44,-2.47,0.2
1,5296,1.0,1.56,-0.63,-0.07,0.16
1,5298,1.0,1.56,-0.63,-0.12,-0.39
1,5301,1.0,-3.13,-1.25,-0.12,-0.39
1,5303,1.0,-1.44,-0.19,-0.08,0.32
1,5305,0.94,-1.44,-0.19,-0.08,0.32
1,5307,0.94,1.63,0.69,-0.36,-0.72
1,5309,0.94,1.63,0.69,-0.36,-0.72
1,5312,0.94,2.06,0.69,-0.44,0.3
1,5314,1.0,2.75,-0.44,0.16,0.94
1,5316,1.0,2.75,-0.44,0.16,0.94
1,5320,1.0,2.25,-0.69,0.46,1.08
1,5321,1.0,0.75,-0.37,0.09,0.43
1,5323,1.0,0.75,-0.37,0.09,0.43
1,5325,1.0,-2.25,0.81,-0.3,-1.04
1,5328,1.0,-2.25,0.81,-0.3,-1.04
1,5330,1.0,-4.31,-0.69,-0.06,-0.98
1,5332,0.94,-4.31,-0.69,0.37,-1.07
1,5335,0.94,-2.69,-1.31,0.37,-1.07
1,5338,0.94,-2.81,-0.81,0.19,-0.66
1,5340,0.94,-2.81,-0.81,-0.9,-0.13
1,5342,0.94,-2.56,0.69,-0.9,-0.13
1,5344,1.0,-2.56,0.69,-0.63,-0.33
1,5346,1.0,-2.13,0.69,-0.63,-0.33
1,5348,1.0,-0.56,-0.5,-0.86,0.67
1,5351,1.0,-0.56,-0.5,-0.86,0.67
1,5354,1.0,1.06,-0.94,-0.28,0.21
1,5356,1.06,0.88,-0.06,-0.49,0.15
1,5359,1.06,0.88,-0.06,-0.49,0.15
1,5361,1.06,1.56,1.0,-0.41,0.03
1,5362,1.06,1.56,1.0,-0.41,0.03
1,5365,1.06,1.75,-0.25,-0.04,-0.33
1,5367,1.06,1.75,-0.25,-0.04,-0.33
1,5368,1.06,0.88,-1.5,0.03,-0.19
1,5370,1.0,-0.19,-1.12,0.27,-1.08
1,5372,1.0,-0.19,-1.12,0.05,-1.43
1,5375,1.0,-1.63,0.37,0.05,-1.43
1,5377,1.0,-1.94,1.19,-0.16,-0.75
1,5380,1.0,-1.94,1.19,-0.16,-0.75
1,5383,1.0,-1.25,-0.5,-0.21,-2.55
1,5385,1.0,-1.25,-0.5,0.41,-1.32
1,5388,1.0,-1.25,-0.5,-0.47,0.82
1,5391,1.0,3.13,-0.06,-0.47,0.82
1,5393,1.0,5.25,1.63,-0.45,-0.11
1,5395,1.0,5.25,1.63,0.0,-0.58
1,5397,1.0,0.94,0.31,0.0,-0.58
1,5399,1.0,0.94,0.31,0.83,-1.8
1,5401,1.0,-4.13,-0.44,0.83,-1.8
1,5401,1.0,0.75,-0.31,-0.46,0.54
1,5402,1.0,0.75,-0.31,-0.46,0.54
1,5405,1.0,5.81,0.75,0.0,1.12
1,5407,1.0,5.81,0.75,-0.79,0.51
1,5410,1.0,3.44,0.88,-0.79,0.51
1,5412,1.0,-4.69,1.37,-1.38,-1.69
1,5414,1.0,-4.69,1.37,-1.38,-1.69
1,5416,1.0,-1.81,-1.56,0.85,-2.68
1,5418,1.0,-1.81,-1.56,0.85,-2.68
1,5420,1.0,-1.81,-1.56,-0.28,-0.66
1,5422,1.0,3.31,1.44,-0.84,1.24
1,5425,1.0,3.31,1.44,-0.84,1.24
1,5428,1.0,-3.56,-0.19,-0.29,0.96
1,5430,1.0,-3.56,-0.19,-1.64,-0.53
1,5432,1.0,-3.94,-1.75,-1.64,-0.53
1,5434,1.0,2.25,-1.0,0.11,0.37
1,5436,1.0,2.25,-1.0,0.11,0.37
1,5438,1.0,2.25,-1.0,0.0,1.54
1,5441,1.0,2.25,-1.0,0.0,1.54
1,5443,1.0,-2.31,0.63,0.02,0.32
1,5445,1.0,-2.0,-0.19,-0.79,-0.77
1,5448,1.0,-2.0,-0.19,-0.79,-0.77
1,5450,1.06,1.31,-1.31,0.07,-1.5
1,5452,1.06,1.31,-1.31,0.07,-1.5
1,5454,1.06,2.81,-0.5,0.31,-0.22
1,5456,1.06,2.81,-0.5,0.31,-0.22
1,5459,1.06,0.25,0.63,0.12,0.03
1,5461,1.06,-1.19,0.69,0.33,-1.63
1,5464,1.0,-1.19,0.69,0.33,-1.63
1,5467,1.0,1.94,0.19,0.09,-1.64
1,5469,1.0,1.19,1.19,-0.11,-1.22
1,5471,1.0,1.19,1.19,-0.11,-1.22
1,5473,0.94,-1.63,1.81,-0.79,-0.97
1,5475,0.94,-1.63,1.81,-0.79,-0.97
1,5477,0.94,-3.06,0.75,-0.6,-1.6
1,5480,1.0,-3.06,0.75,-0.6,-1.6
1,5483,1.0,-0.44,-0.19,-0.1,-0.36
1,5485,1.0,1.56,0.5,-0.16,0.43
1,5487,1.0,1.56,0.5,-1.03,0.53
1,5489,1.0,-0.69,1.12,-1.03,0.53
1,5491,1.06,-0.69,1.12,-1.03,-0.3
1,5493,1.06,0.0,0.37,-1.03,-0.3
1,5495,1.06,0.0,0.37,-0.46,1.12
1,5498,1.06,4.31,-0.88,-0.46,1.12
1,5500,1.0,4.94,-0.94,0.14,2.25
1,5503,1.0,4.94,-0.94,-0.19,2.02
1,5505,1.0,-0.06,-0.19,-0.19,2.02
1,5507,1.0,-5.81,0.19,-0.74,0.93
1,5509,1.0,-5.81,0.19,-0.74,0.93
1,5511,1.0,-4.94,-0.81,0.46,-1.89
1,5513,1.0,-4.94,-0.81,0.46,-1.89
1,5517,1.0,-2.75,-0.75,-0.39,-1.34
1,5519,1.0,-0.37,-0.06,0.57,-0.77
1,5522,1.06,-0.37,-0.06,0.57,-0.77
1,5524,1.06,-0.5,0.69,-0.23,-1.43
1,5526,1.06,0.44,-0.44,-0.83,-0.49
1,5528,1.06,0.44,-0.44,-0.83,-0.49
1,5530,1.06,0.25,-1.5,-0.4,-0.02
1,5532,1.06,0.25,-1.5,-0.4,-0.02
1,5536,1.06,1.25,-1.06,0.01,-0.32
1,5537,1.0,2.31,-0.06,-0.23,-0.05
1,5538,1.0,2.31,-0.06,-0.23,-0.05
1,5540,1.0,2.13,-0.12,-0.65,0.05
1,5541,1.0,0.81,-0.56,-0.21,-0.18
1,5543,1.0,0.81,-0.56,-0.21,-0.18
1,5545,1.0,-4.94,0.06,0.2,-1.13
1,5547,1.0,-4.94,0.06,0.2,-1.13
1,5547,1.0,-0.88,1.63,0.37,-1.09
1,5549,1.0,-0.88,1.63,0.37,-1.09
1,5551,1.0,2.19,2.06,-0.24,-3.26
1,5554,1.0,2.19,2.06,-0.6,1.07
1,5556,1.0,4.44,1.12,-0.6,1.07
1,5558,1.0,0.19,-1.56,-0.42,0.41
1,5560,1.0,0.19,-1.56,-0.42,0.41
1,5562,0.94,-2.31,1.37,0.36,-1.51
1,5564,1.0,-2.31,1.37,0.36,-1.51
1,5567,1.0,3.63,1.5,0.2,-1.47
1,5568,1.0,6.88,1.37,-0.89,1.42
1,5571,1.0,6.88,1.37,-0.89,1.42
1,5574,1.0,2.44,0.0,0.25,1.12
1,5576,1.0,-4.44,0.81,-1.18,1.55
1,5578,1.0,-4.44,0.81,-1.18,1.55
1,5580,1.0,-7.06,-0.44,-0.48,-0.37
1,5582,1.0,-7.06,-0.44,-0.48,-0.37
1,5584,1.0,-5.88,-1.06,-0.26,-0.86
1,5587,1.0,-5.88,-1.06,-0.26,-0.86
1,5589,1.06,-2.56,-0.81,-0.46,-1.13
1,5591,1.0,-2.0,0.37,0.01,-1.33
1,5594,1.0,-2.0,0.37,0.01,-1.33
1,5596,1.0,0.25,-0.31,-0.46,-1.06
1,5599,1.0,0.25,-0.31,-0.44,-1.28
1,5602,1.0,0.25,-1.19,-0.44,-1.28
1,5604,1.0,0.63,-0.69,-0.63,-0.11
1,5606,1.0,0.63,-0.69,-0.11,0.29
1,5609,1.0,-1.06,-0.06,-0.11,0.29
1,5612,1.0,-1.06,0.44,-0.7,0.0
1,5614,1.0,-1.06,0.44,-0.35,0.61
1,5617,1.0,1.37,0.0,-0.35,0.61
1,5619,1.0,1.25,-0.75,-0.46,0.11
1,5621,1.06,1.25,-0.75,-0.46,0.11
1,5625,1.06,1.06,-0.75,0.28,-0.54
1,5627,1.06,0.06,-0.06,0.02,-0.9
1,5629,1.06,0.06,-0.06,0.02,-0.9
1,5632,1.06,0.75,0.12,0.27,-1.35
1,5634,1.06,1.81,-0.19,-0.31,-0.73
1,5636,1.06,1.81,-0.19,-0.31,-0.73
1,5638,1.0,1.0,-0.06,0.31,-0.63
1,5640,1.0,1.0,-0.06,0.31,-0.63
1,5642,1.0,0.81,0.88,-0.06,-0.63
1,5645,0.94,0.81,0.88,-0.06,-0.63
1,5648,0.94,0.5,1.88,-0.02,-0.63
1,5650,0.94,1.0,1.94,-0.68,-0.33
1,5653,0.94,1.0,1.94,-0.68,-0.33
1,5656,0.94,0.75,0.94,-0.4,-0.29
1,5656,0.94,0.75,0.94,-0.6,-0.56
1,5657,0.94,-0.19,0.12,-0.6,-0.56
1,5658,1.0,-0.19,0.12,-0.27,-0.39
1,5661,1.0,-0.56,0.44,-0.27,-0.39
1,5663,1.0,-0.56,0.56,0.46,-0.72
1,5666,1.0,-0.56,0.56,-1.52,-0.93
1,5669,1.0,-2.31,-0.12,-1.52,-0.93
1,5670,1.0,0.25,0.56,0.45,-0.99
1,5672,1.06,0.25,0.56,0.45,-0.99
1,5674,1.06,1.81,0.94,-0.03,-1.74
1,5676,1.06,1.81,0.94,-0.03,-1.74
1,5679,1.06,2.31,-0.25,0.01,-0.2
1,5681,1.06,2.06,-0.63,0.88,0.1
1,5684,1.06,2.06,-0.63,0.88,0.1
1,5687,1.06,1.75,0.0,-0.45,0.17
1,5689,1.06,0.5,-0.31,-0.95,1.32
1,5691,1.06,0.5,-0.31,-0.95,1.32
1,5693,1.06,0.5,-0.31,-0.66,0.95
1,5695,1.06,-2.88,-0.75,-0.66,0.95
1,5697,1.06,-4.69,-1.12,0.06,-0.04
1,5700,1.06,-4.69,-1.12,0.06,-0.04
1,5702,1.06,-1.5,-0.88,0.13,-0.43
1,5704,1.06,0.69,-0.44,0.31,-0.09
1,5708,1.06,0.69,-0.44,0.31,-0.09
1,5709,1.0,0.0,0.31,-0.74,-0.76
1,5712,1.0,0.0,0.31,-0.15,-1.42
1,5715,1.0,-0.88,-0.12,-0.15,-1.42
1,5717,1.0,0.5,-0.75,-0.05,-1.56
1,5720,1.0,0.5,-0.75,0.47,-1.09
1,5723,1.0,2.19,0.0,0.47,-1.09
1,5725,0.94,1.81,1.12,-0.12,-1.07
1,5728,0.94,1.81,1.12,-1.09,-0.67
1,5730,0.94,1.44,1.25,-1.09,-0.67
1,5732,1.0,1.44,1.25,-0.71,0.25
